time,qw,qx,qy,qz
1767383382.593003,0.6373746619224044,0.009838283698776512,-0.08242107811473817,-0.766070175894854
1767383382.593108,0.47183553908456977,-0.001574498315596222,-0.08020012528244473,-0.87803000228723
1767383382.5932071,0.2885047025975246,-0.01286307517019675,-0.07479098981088303,-0.9544662831757827
1767383382.593305,0.09533302102166322,-0.023555947257590967,-0.06647231436104718,-0.9929441897081488
1767383382.5934012,-0.09978922939391331,-0.03324032936639895,-0.05564456186034117,-0.992895197357686
1767383382.5935009,-0.2894759740741903,-0.04157753065337828,-0.042787332117588645,-0.9553241405872829
1767383382.593599,-0.46707455614244486,-0.048303854081613536,-0.028420548552102583,-0.882440008785415
1767383382.5937018,-0.626702319458229,-0.05322166848067148,-0.013076890677551977,-0.7773291784823353
1767383382.5937989,-0.7631642042009471,-0.05618722262691078,0.002711917139269235,-0.6437515351012719
1767383382.5939012,-0.8718481898945466,-0.05710154063578281,0.01841688898167125,-0.48608740575627435
1767383382.594005,-0.9486921997373164,-0.055908972243946885,0.033507064221858965,-0.30941004125179095
1767383382.594105,-0.990290074734695,-0.05260521338847548,0.04744583214512087,-0.11961250945602613
1767383382.594204,-0.9941575675173885,-0.04725322930873814,0.05969609522196217,0.07651300205233694
1767383382.5942988,-0.9591170177136066,-0.040002020810770984,0.06973989689955133,0.27134983221601067
1767383382.594402,-0.8856966400736483,-0.031100611339686345,0.07711330600432949,0.45675786996354645
1767383382.594493,-0.7764038156062745,-0.02089943052702504,0.08145090003074984,0.6246007363106854
1767383382.594592,-0.6357476063885523,-0.009834376619133205,0.08252870570017974,0.767409459638854
1767383382.5946949,-0.46995885566682294,0.0016053950777395745,0.08029295415561824,0.8790273819398027
1767383382.594796,-0.286458532059126,0.012918943747858442,0.07486586216906649,0.9550757629553049
1767383382.5948899,-0.09320798005430077,0.023634038159052885,0.06652726559661155,0.9931403866658209
1767383382.5949912,0.10189949801103891,0.03333745067493706,0.055678607977168504,0.9926756767954598
1767383382.5951161,0.2914823412393061,0.04169021019668389,0.0428001541026225,0.9547083941854736
1767383382.595217,0.46889840766751584,0.04842836324107018,0.028412211070586658,0.8814656676143118
1767383382.595315,0.6282790783686216,0.05335395301123832,0.013047697416280318,0.7760467208709073
1767383382.5954208,0.7644442472898609,0.0563228171195145,-0.0027613931533690267,0.6422188939645241
1767383382.595524,0.8727956870927392,0.05723554473681344,-0.01848562610249221,0.48436562908467906
1767383382.5956259,0.9492828072968754,0.05603614536657049,-0.033593336587383074,0.3075607093241129
1767383382.595726,0.9905085866552801,0.0527202104373437,-0.04754697391706626,0.11769708766548125
1767383382.595826,0.9939965919121785,0.047350960697922176,-0.05980838221514585,-0.0784322586999076
1767383382.595925,0.9585774400597814,0.040078081242015354,-0.06985862250791453,-0.2732083667710336
1767383382.596029,0.8847899950481042,0.031151690409144644,-0.0772330831018134,-0.45848804534253806
1767383382.5961258,0.7751557986287134,0.020923606068848872,-0.0815661527331961,-0.6261330955073898
1767383382.5962272,0.6342011669546253,0.009831211979280819,-0.08263424193931757,-0.7686766609983215
1767383382.596322,0.4681751123052901,-0.0016349730558900906,-0.08038446557470247,-0.879970299939327
1767383382.59642,0.2845143880443555,-0.01297293635592633,-0.07494021306231195,-0.9556501610862785
1767383382.596521,0.09119054799623325,-0.023709730211981767,-0.06658250941799307,-0.9933221542324668
1767383382.596624,-0.10390036947913335,-0.03343171295311797,-0.05571377289919802,-0.99246310223628
1767383382.5967271,-0.2933815766036062,-0.04179967010473257,-0.042814917575393165,-0.9541210200607334
1767383382.596828,-0.4706215906806778,-0.048549428949324396,-0.02840660475762423,-0.8805403659912652
1767383382.5969322,-0.6297657762163154,-0.05348273572941563,-0.013021949616629856,-0.7748322998647809
1767383382.597034,-0.765648670952047,-0.05645502973681127,0.002806834865402016,-0.6407706797012659
1767383382.597139,-0.8736852545695588,-0.05736645822639823,0.01854991471361287,-0.4827411999015684
1767383382.5972412,-0.9498355851781302,-0.05616066403069361,0.033674959030664135,-0.3058174914540336
1767383382.597387,-0.990710760610972,-0.0528330931734041,0.04764349513000511,-0.11589197749266916
1767383382.597516,-0.9938410724744936,-0.047447175403216496,0.059916301428185124,0.08024166643443875
1767383382.5976589,-0.9580643846309774,-0.04015323835142438,0.06997342514937847,0.2749619466843161
1767383382.597762,-0.8839293514077332,-0.031202466667899064,0.07734952688265496,0.46012211257966773
1767383382.597863,-0.7739710463629881,-0.020948054128919452,0.08167875609371913,0.6275815319326887
1767383382.5979662,-0.6327326243210458,-0.009828870318683252,0.08273786524923993,0.7698748372833494
1767383382.598071,-0.46648098818553146,0.0016631981193374575,0.0804748262928098,0.8808612397912695
1767383382.598169,-0.282668441859349,0.013025067863469417,0.07501418918061367,0.9561912836904232
1767383382.5982661,-0.08927649809472268,0.023783087870816934,0.06663816373995211,0.9934905267553603
1767383382.598374,0.10579633673509913,0.03352322828203382,0.055750137321020736,0.9922576532774515
1767383382.5984719,0.29517828110404665,0.041906065261884465,0.04283165874947098,0.9535612791360081
1767383382.598569,0.4722486300695777,0.04866724123955865,0.028403716293430532,0.8796624124789373
1767383382.598675,0.6311666585079834,0.05360823175408961,0.012999582461606426,0.7736832798580401
1767383382.598773,0.766781231057099,0.05658408896658793,-0.0028483569349509914,0.6394033714621435
1767383382.598874,0.8745199576980262,0.057494510557894854,-0.018609913989348525,0.48120982527881084
1767383382.598985,0.9503527343261191,0.056282746585983257,-0.03375212669178772,0.30417548674966005
1767383382.599089,0.9908978016778864,0.052944058008772464,-0.04773561600759624,0.11419187499938442
1767383382.5991921,0.9936911400536993,0.047542038928664945,-0.06002008610021387,-0.08194670205573565
1767383382.5992918,0.9575768863595607,0.04022761989156782,-0.07008453897481388,-0.2766159841811033
1767383382.599394,0.8831126794475234,0.03125302531569796,-0.07746286115542063,-0.4616651913987585
1767383382.5994911,0.7728465396065987,0.02097281429349556,-0.08178891361608519,-0.6289506664979547
1767383382.5996,0.6313380777947942,0.00982734397867113,-0.08283975015117127,-0.7710079316269027
1767383382.599703,0.46487183293600354,-0.0016901255048427997,-0.08056417417920111,-0.8817033153262642
1767383382.5997992,0.2809154443869586,-0.013075439986030456,-0.07508788481459402,-0.9567012885577836
1767383382.599902,0.08746015229115209,-0.023854256457805575,-0.06669427308348164,-0.9936466022424288
1767383382.6,-0.10759331606783978,-0.03361218056662591,-0.05578769089640329,-0.9920592891554081
1767383382.600096,-0.2968783964818084,-0.04200961075546511,-0.04285030906736378,-0.9530279436193881
1767383382.6001868,-0.4737852606515839,-0.048782036678260074,-0.028403418100908125,-0.8788293836274597
1767383382.600289,-0.6324870086814719,-0.053730687550006,-0.012980411767515847,-0.7725960820344077
1767383382.600388,-0.7678465155828129,-0.05671023845691671,0.002886194120880096,-0.6381123312121412
1767383382.600505,-0.8753034613020326,-0.05761992967516646,0.018665899637557586,-0.4797659622437118
1767383382.600613,-0.9508368024171506,-0.05640259324495289,0.03382514350660518,-0.30262845588466164
1767383382.600716,-0.9910709959476962,-0.053053267191890775,0.047823653837590185,-0.11259009710065047
1767383382.600815,-0.9935467358594468,-0.04763566779074676,0.06012005107829504,0.08355421159651713
1767383382.6009119,-0.957113524512976,-0.04030129163704525,0.0701922609843949,0.27817719817525804
1767383382.6010072,-0.8823372434739195,-0.03130337903490525,0.07757335114792148,0.4631235930413468
1767383382.601106,-0.7717783303902195,-0.02099784607994589,0.08189684698155117,0.6302461468780051
1767383382.6012008,-0.6300125139746763,-0.009826541051118475,0.08294006534064072,0.77208070620083
1767383382.6013,-0.4633417476003836,0.0017158953334615373,0.08065261765978843,0.8825002186393236
1767383382.601396,-0.27924881607682617,0.013124236462375797,0.07516134269982722,0.957182650125112
1767383382.6014981,-0.08573447643557304,0.023923457210849992,0.06675081078701921,0.9937915259271822
1767383382.601595,0.10929855075925822,0.03369882066844796,0.05582633571156285,0.9918677515316769
1767383382.6016982,0.29848911186611476,0.04211057729677917,0.04287069977298938,0.9525193186902231
1767383382.601797,0.4752383405269821,0.04889409425711613,0.028405473810936437,0.8780381633491309
1767383382.601897,0.6337330715837902,0.05385037744597028,0.012964140107999858,0.7715662394773141
1767383382.602008,0.7688498809750436,0.05683373428580972,-0.0029206947461305997,0.6368918720740548
1767383382.6021109,0.8760399810141253,0.057742940127987245,-0.0187182572036457,0.47840289649771944
1767383382.602206,0.9512906517116916,0.05652038510822965,-0.033894415596390816,0.3011689071344256
1767383382.6023061,0.9912316958077618,0.05316084877726309,-0.04790801668618187,0.11107867176262369
1767383382.602404,0.9934076145852715,0.04772813043739586,-0.06021658708621793,-0.08507231916811646
1767383382.6025002,0.9566724435761477,0.04037425922607523,-0.07029694606874694,-0.2796535253977646
1767383382.602603,0.8815996398291175,0.03135347069358876,-0.07768129952141692,-0.464504736933115
1767383382.602698,0.7707615959281114,0.021023032403304998,-0.0820027932102777,-0.631474572929611
1767383382.602798,0.6287498747449576,0.009826289473062407,-0.08303897213094168,-0.7730986794393265
1767383382.602897,0.46188366409982495,-0.0017407280570597402,-0.08074023552452089,-0.8832561718272893
1767383382.602998,0.2776607346675877,-0.013171718236916721,-0.07523455520625381,-0.9576381278778857
1767383382.6030982,0.08409117257996807,-0.02399098241022395,-0.06680768152755204,-0.9939264767305646
1767383382.603195,-0.11092051815678104,-0.033783461685186984,-0.055865890022224286,-0.9916825695253615
1767383382.6032908,-0.30001877412945915,-0.042209286849475114,-0.04289256669352025,-0.9520332656981894
1767383382.603391,-0.4766157683617453,-0.04900373154396586,-0.028409543876769777,-0.8772849830359722
1767383382.603489,-0.6349119808602024,-0.05396760045355216,-0.012950363023216779,-0.7705884522616653
1767383382.603584,-0.7697973922421428,-0.056954842561322126,0.0029523141431424768,-0.6357353259393518
1767383382.6036859,-0.8767342380599601,-0.05786376153520068,0.018767475420991466,-0.4771128197614723
1767383382.603782,-0.9517174299230167,-0.05663628354131043,0.033960444767881286,-0.2997881804850316
1767383382.603884,-0.991381307747876,-0.05326689693630868,0.04798919728277508,-0.10964842581197683
1767383382.60398,-0.9932733495095425,-0.047819448483714916,0.06031015521742673,0.08651033856400805
1767383382.6040819,-0.9562513755137063,-0.040446470281144765,0.07039900231908575,0.2810540345599411
1767383382.6041842,-0.8808958356583191,-0.0314031762785257,0.07778704268736536,0.465817070564624
1767383382.60428,-0.7697906926463316,-0.021048183214595447,0.08210700214557357,0.6326434253962613
1767383382.604386,-0.6275431246712532,-0.009826341229006434,0.08313662322530722,0.7740680664997016
1767383382.604485,-0.4604894234386667,0.0017649198638451512,0.08082707705490581,0.8839758817828464
1767383382.604583,-0.27614222104532654,0.013218218667258436,0.07530746582569887,0.958070737494018
1767383382.6046798,-0.08252076888973486,0.024057190593142805,0.06686472410622805,0.9940526560262348
1767383382.6047769,0.11246883952318303,0.03386647437512125,0.05590609221241913,0.9915030665122756
1767383382.6048791,0.3014768012706813,0.04230610845257984,0.042915555193565595,0.9515672265298057
1767383382.605024,0.47792640379616885,0.049111301069540196,0.028415191307074164,0.8765654622244151
1767383382.605199,0.6360316894224184,0.05408267735312438,0.012938575291673296,0.7696566424907965
1767383382.6053271,0.7706957659569011,0.057073837310189134,-0.002981608093234724,0.6346351104721325
1767383382.605431,0.8773914166804878,0.05798260734663677,-0.018814139611110493,0.4758869060306113
1767383382.605533,0.952120543382755,0.05675042984887541,-0.03402382211657781,0.29847653024832
1767383382.605633,0.9915212820742857,0.05337147255297002,-0.0480677670577105,0.10828907092305948
1767383382.6057332,0.9931433390798765,0.04790959820829106,-0.06040128162498906,-0.08787868694315845
1767383382.605831,0.9558476630648655,0.04051781675556966,-0.07049888657086462,-0.2823888427878609
1767383382.605933,0.880221208234951,0.03145230801035195,-0.07789094738457411,-0.4670699917675721
1767383382.606028,0.7688592102746795,0.02107303927054026,-0.08220973421421325,-0.6337609970581405
1767383382.6061282,0.6263843179569805,0.009826376629448347,-0.08323316176863312,-0.7749957221313565
1767383382.6062238,0.45914985297826344,-0.0017888380644399372,-0.08091316242227432,-0.8846644972616717
1767383382.6063292,0.27468322371628884,-0.013264138767901851,-0.07537997090993705,-0.9584837240231009
1767383382.606428,0.08101270778552103,-0.02412250185650461,-0.06692171445461743,-0.9941712781085044
1767383382.606522,-0.11395419194195255,-0.03394828271622291,-0.055946604936536644,-0.9913283682189029
1767383382.606623,-0.30287359802311553,-0.04240145421768463,-0.04293922527003153,-0.9511182488176584
1767383382.6067169,-0.47917999012707313,-0.04921718691993646,-0.028421887494034008,-0.8758746496415936
1767383382.606818,-0.6371009021271209,-0.05419594800868562,-0.012928177250262957,-0.7687640092780335
1767383382.606911,-0.7715523153140368,-0.05719099860938596,0.003009226264503805,-0.6335827956699122
1767383382.6070259,-0.8780171233889875,-0.05809968385295281,0.01885892512781167,-0.47471538706359645
1767383382.607122,-0.9525036317797191,-0.05686294519279416,0.03408522171725769,-0.2972232066493698
1767383382.607221,-0.9916531039139324,-0.05347460404963424,0.04814437030708128,-0.10698928837661897
1767383382.607321,-0.993016814494083,-0.04799851225764172,0.060490552373915034,0.0891887998942574
1767383382.6074219,-0.9554582837331329,-0.040588137457911004,0.07059710013894276,0.28366903355038275
1767383382.607518,-0.879570584668622,-0.03150061759937027,0.07799340746940303,0.46827377256031627
1767383382.607615,-0.7679600259967121,-0.021097276001459053,0.08231125841233346,0.6348363254847884
1767383382.607714,-0.6252646651241417,-0.00982600864189401,0.08332872062741227,0.775889085127485
1767383382.607811,-0.45785484310483177,0.0018129164720877668,0.0809984833068461,0.8853275674468226
1767383382.607904,-0.27327270236782203,0.01330994249331349,0.07545192161279152,0.958880536405006
1767383382.608001,-0.07955543291746721,0.024187393240771758,0.06697836882033288,0.9942835617728478
1767383382.608093,0.11538822157278365,0.03402935958305506,0.055987019410073675,0.9911574116487328
1767383382.608195,0.3042204729073198,0.042495775474301216,0.042963056761094645,0.9506830116735177
1767383382.60829,0.48038707843852113,0.04932180150067252,0.02842901811894319,0.8752070644680752
1767383382.608396,0.6381290098266303,0.05430776887039159,0.012918481154627003,0.7679030836652919
1767383382.608495,0.7723748964229643,0.05730661091417816,-0.0030359056459972025,0.6325691701292887
1767383382.608593,0.8786173472902705,0.05821518939348306,-0.018902590832889886,0.4735876273978189
1767383382.608693,0.9528705437743953,0.05697393070256243,-0.034145394379335996,0.2960165368185866
1767383382.608792,0.9917782849110034,0.053576288393051466,-0.048219718453130285,0.10573681314147938
1767383382.60889,0.9928928478007155,0.04808608151172664,-0.06057860841640333,-0.09045304723096358
1767383382.608982,0.9550798741320875,0.04065722071258118,-0.07069418469861082,-0.2849065753568446
1767383382.6090739,0.8789382818073868,0.03154779960756178,-0.0780948408691513,-0.4694394837921328
1767383382.60917,0.7670853586260821,0.021120507451462378,-0.0824118504650818,-0.6358791266030132
1767383382.60927,0.6241745995432358,0.009824787257893309,-0.08342342184638622,-0.7767561235856596
1767383382.609364,0.45659342356592425,-0.0018376507836733212,-0.08108300368860193,-0.8859710012798286
1767383382.6094642,0.2718987109290812,-0.013356152057306078,-0.07552312599171682,-0.9592648026680473
1767383382.609559,0.0781364755021805,-0.02425239418257822,-0.06703434709354777,-0.9943907224437755
1767383382.609659,-0.11678345763046022,-0.034110222520329525,-0.05602685981805857,-0.9909889543897135
1767383382.609757,-0.3055295560306087,-0.04258955903440231,-0.04298645464675759,-0.9502578516223363
1767383382.609855,-0.48155895243937874,-0.04942558243657534,-0.028435889122020004,-0.8745567376312043
1767383382.609965,-0.6391260240338965,-0.05441851062362038,-0.012908717576346393,-0.7670657834336413
1767383382.610055,-0.7731718550891816,-0.057420961537639745,0.003062463971681067,-0.6315843071106739
1767383382.610202,-0.8791984207525432,-0.05832931371503678,0.01894597258702776,-0.47249219912131885
1767383382.610327,-0.9532253128408303,-0.057083467731061134,0.034205161441401025,-0.2948440055386355
1767383382.610435,-0.9918983550505537,-0.05367649223516827,0.048294584366110414,-0.10451851773843551
1767383382.610543,-0.9927703600560467,-0.04817215706949321,0.06066614064878537,0.09168464896722099
1767383382.61065,-0.9547087543417928,-0.04072480712147485,0.07079071826586036,0.2861142406023608
1767383382.610751,-0.8783181461181954,-0.03159349488897882,0.07819568664866214,0.4705789199164598
1767383382.610851,-0.7662268227289142,-0.021142290271494897,0.08251179110889136,0.6368997283880979
1767383382.610955,-0.6231038438687888,-0.009822203885575271,0.08351737623181334,0.7776052802895086
1767383382.611052,-0.4553538396640108,0.0018635939630363006,0.08116666076292371,0.8866010269007029
1767383382.611152,-0.2705484804418663,0.01340334328141928,0.07559335122666727,0.9596403052028403
1767383382.611253,-0.0767425404400266,0.024318082020485306,0.06708925623854287,0.9944939643210592
1767383382.611356,0.11815322658053774,0.034191429590022304,0.056065587812796316,0.9908215838658367
1767383382.6114528,0.3068137170585476,0.04268332354644352,0.04300875442105455,0.9498387884051153
1767383382.611556,0.48270755338690957,0.04952898957231142,0.028441732725570268,0.8739172529105589
1767383382.6116521,0.6401025115578668,0.0545285559451958,0.012898041835514913,0.7662434677050454
1767383382.611755,0.7739519734397405,0.057534339239580685,-0.0030897931261375765,0.6306176304191268
1767383382.6118531,0.8797669798084632,0.05844223743858314,-0.01898997673854688,0.4714169565314099
1767383382.611955,0.953572132753876,0.05719161821337347,-0.03426540857883261,0.29369233598493194
1767383382.612051,0.9920148540873576,0.053775153149240064,-0.048369796713726224,0.10332049622261665
1767383382.612154,0.9926481290927205,0.04825655231918885,-0.060753885009820714,-0.09289759105165893
1767383382.612246,0.954340951922671,0.04079059239724626,-0.07088731123176156,-0.28730552407070753
1767383382.612343,0.8777035932952101,0.03163729408620174,-0.07829640214215511,-0.4717045233524628
1767383382.612442,0.7653754825520679,0.021162127750726158,-0.0826113644475936,-0.63790900410745
1767383382.61254,0.6220414763532358,0.009817695761322909,-0.0836106830137934,-0.7784454176319574
1767383382.6126359,0.45412362839076637,-0.0018913516248552683,-0.08124936593652643,-0.8872241506300138
1767383382.61274,0.26920850192963647,-0.013452140962850889,-0.07566232591646757,-0.9600109555777098
1767383382.612844,0.07535959249507275,-0.02438507753729147,-0.067142653796516,-0.9945944720606679
1767383382.6129432,-0.11951156618832211,-0.034273575269055105,-0.056102607074240834,-0.9906537261147128
1767383382.6130402,-0.30808648292899554,-0.042777615910371804,-0.04302922751708344,-0.9494215503098451
1767383382.613142,-0.48384540461769365,-0.04963250204060444,-0.02844571350010909,-0.8732817876006572
1767383382.613239,-0.6410695285985083,-0.054638297330557216,-0.012885540467063866,-0.7654269911717091
1767383382.613338,-0.7747244158674214,-0.05764703288678073,0.0031188525247874215,-0.6296579800313514
1767383382.613436,-0.8803299237623715,-0.05855413159533144,0.019035573594176798,-0.4703491107035218
1767383382.6135318,-0.9539153322175725,-0.057298425091368684,0.03432707960056774,-0.2925475705733732
1767383382.613634,-0.9921293221103202,-0.05387218092672153,0.048446234306987586,-0.10212814848310327
1767383382.613732,-0.9925247964797358,-0.04833904506321191,0.06084261758316382,0.0941065405849352
1767383382.613834,-0.9539722252291805,-0.04085423024353314,0.07098460240929863,0.2884945607516498
1767383382.613934,-0.8770876473122756,-0.031678741164620584,0.0783974601059355,0.47282930803766776
1767383382.614059,-0.7645219055558331,-0.02117947387506243,0.08271085633718714,0.638918304680357
1767383382.614231,-0.620975996924755,-0.009810650376547205,0.08370342954345747,0.7792857616209591
1767383382.614341,-0.45288969447583294,0.0019215774161038684,0.08133100586214431,0.8878471150278472
1767383382.6144462,-0.2678646093242804,0.013503214252292348,0.07572974241523212,0.960380768440377
1767383382.61455,-0.07397294267775018,0.024454040523158492,0.06719405142746977,0.9946934015597207
1767383382.614651,0.1208731392082775,0.03435728637639359,0.05613726790702758,0.9904836536978894
1767383382.614756,0.3093619550325177,0.042873007727850854,0.04304708676585989,0.9490015986855855
1767383382.6148539,0.48498553535715067,0.04973661536866335,0.028446934461946488,0.8726431524430383
1767383382.614951,0.6420385539318173,0.05474813495974284,0.012870237717205538,0.7646067577288811
1767383382.6150541,0.7754986738950712,0.05775933015092854,-0.0031506624642720594,0.6286936773131546
1767383382.615167,0.8808943735886257,0.058665157198444055,-0.01908379085959115,0.4692753038859075
1767383382.615277,0.9542593482156071,0.057403912771503536,-0.034391170215277225,0.29139515190350884
1767383382.615378,0.9922432888320507,0.05396745890496537,-0.048524820415971094,0.10092626491995475
1767383382.615478,0.9923988732847095,0.04841937967136894,-0.060933149671774385,-0.09532676039053627
1767383382.615584,0.9535980856678552,0.04091533526088201,-0.0710832550560511,-0.2896960427788519
1767383382.6156852,0.8764629786088703,0.03171733696893862,-0.07849934585253508,-0.4739667819208305
1767383382.615791,0.7636562152944825,0.021193737403238003,-0.08281055275862607,-0.6399393898556321
1767383382.6158872,0.6198953928334752,0.009800409916177866,-0.0837956909848004,-0.7801358446332821
1767383382.6159842,0.45163838621967095,-0.001954968392469434,-0.08141144347362284,-0.8884768556709932
1767383382.616079,0.26650206238709206,-0.013557272033419346,-0.07579525917362319,-0.9607538341350711
1767383382.6161761,0.07256733483292802,-0.024525665346139768,-0.06724291846016602,-0.9947918694739781
1767383382.616271,-0.12225314664736874,-0.03444321801154421,-0.05616887184823354,-0.9903094923826192
1767383382.616371,-0.310654725732817,-0.042970091765727046,-0.04306149186885809,-0.9485741512984316
1767383382.6164732,-0.4861414036266257,-0.04984183859763427,-0.02844444318847739,-0.8719938305153526
1767383382.6165829,-0.6430214209552352,-0.0548584745746566,-0.012851102063037693,-0.7637727732354801
1767383382.616682,-0.7762845096889839,-0.05787151621538758,0.0031862974429009254,-0.6277125895953258
1767383382.61678,-0.8814676288161772,-0.058775464821258054,0.01913570704252438,-0.4681816835377183
1767383382.616874,-0.9546086977539238,-0.057508087587639346,0.0344587217528913,-0.2902200036691573
1767383382.616975,-0.9923582612582482,-0.05406084529961275,0.048606517035058756,-0.0996991114289216
1767383382.617075,-0.9922687442881379,-0.0484972692395807,0.06102632281828421,0.09657402294831861
1767383382.6171799,-0.9532138185555218,-0.040973485859467196,0.07118395284226756,0.29092513543706194
1767383382.617274,-0.8758219410824098,-0.03175254278767811,0.07860255433266186,0.475130868285292
1767383382.617375,-0.7627681433447387,-0.02120428595130635,0.08291073814322883,0.64098435804336
1767383382.617472,-0.6187872036020061,-0.009786275704813798,0.08388752996535409,0.7810054467047898
1767383382.617571,-0.45035557088933736,0.0019922603887968147,0.08149051898647672,0.8891204563965418
1767383382.617664,-0.2651056294509217,0.013615058298375072,0.07585850305198176,0.9611342897512672
1767383382.617756,-0.07112703231217023,0.02460067652007542,0.06728868542011222,0.9948909411607131
1767383382.617853,0.12366724066948709,0.034532049490452695,0.05619667625958804,0.9901292262732967
1767383382.617962,0.3119797942392089,0.04306947841525302,0.043071554862445224,0.9481342042017198
1767383382.618054,0.4873268182050282,0.049948691394669426,0.02843723793449539,0.8713260147526749
1767383382.618146,0.6440302484966196,0.05496972534496166,0.012827052744267967,0.7629146970892456
1767383382.618243,0.7770918980729407,0.057983872466674066,-0.003226879456169619,0.6267021938146823
1767383382.618337,0.8820571227030428,0.05888519415734349,-0.019192444817218327,0.46705397574564816
1767383382.618438,0.9549679477561458,0.057610938244617556,-0.03453081483396521,0.2890066113082706
1767383382.6185322,0.9924757094611572,0.05415217451881779,-0.04869231908414889,0.09843051450978674
1767383382.6186318,0.9921326703457313,0.048572397733497606,-0.061123003752364756,-0.09786452382428226
1767383382.618727,0.9528145022551838,0.04102822716115893,-0.07128739574073753,-0.2921973923167688
1767383382.618827,0.8751566075562376,0.031783783911906116,-0.078707587137745,-0.4763358259231094
1767383382.618922,0.7618470799539194,0.021210450075745034,-0.08301169362100715,-0.6420655747627654
1767383382.6190221,0.6176385849645941,0.009767512654859367,-0.08397899615465586,-0.7819045352626655
1767383382.619116,0.44902670938328276,-0.0020342233851685146,-0.08156805083259606,-0.8897851028641741
1767383382.619216,0.2636596697196578,-0.013677347516945689,-0.0759190715747092,-0.9615262884078905
1767383382.6193101,0.06963590450365882,-0.024679824263849813,-0.06733074750652161,-0.9949916168081385
1767383382.619411,-0.12513143732385903,-0.03462448026934217,-0.0562198988774312,-0.9899407011177751
1767383382.619508,-0.31335248196512816,-0.043171792134446156,-0.04307634555059769,-0.9476765518172313
1767383382.6196082,-0.4885558597258437,-0.050057701142203787,-0.02842427372970199,-0.8706316437775715
1767383382.6197062,-0.645077370411279,-0.055082297704881475,-0.0127969662916479,-0.7620218922816775
1767383382.619801,-0.7779309670092346,-0.058096675151212016,0.0032735712777943807,-0.6256496388838874
1767383382.619895,-0.8826703756084326,-0.058994473541952586,0.019255164355263532,-0.46587755769131645
1767383382.619998,-0.9553416829624899,-0.05771243622192611,0.03460856298633829,-0.28773910208337333
1767383382.620113,-0.9925970502542629,-0.05424125843923877,0.04878324853968096,-0.09710394621938573
1767383382.620225,-0.9919887886483121,-0.04864442209835018,0.061224079253587214,0.09921479483585126
1767383382.620339,-0.9523950252993058,-0.04107907387434925,0.0713942958221238,0.29352866980726283
1767383382.620457,-0.8744588034028342,-0.0318104531742064,0.07881494940263899,0.47759616829575974
1767383382.620564,-0.7608821230676687,-0.02121152734416827,0.08311369516824414,0.6431955997822453
1767383382.620667,-0.6164363714461786,-0.009743353708789678,0.08407012574451565,0.782843203313456
1767383382.6207669,-0.44763692981875153,0.0020816568732723354,0.08164383650166672,0.890478034388491
1767383382.620867,-0.26214821479152267,0.013744940000891505,0.07597653509786279,0.961933966663258
1767383382.620967,-0.06807751290926695,0.02476388005034112,0.06736846799039288,0.9950948155837039
1767383382.621068,0.12666202937548582,0.03472122585176719,0.05623772229350608,0.9897416255675366
1767383382.621163,0.3147883476095201,0.04327766786592612,0.04307489688067495,0.9471958049590754
1767383382.621266,0.48984280109733436,0.050169399994042664,0.028404468434625192,0.869902435730754
1767383382.621362,0.6461752640990611,0.055196601148058716,0.01275968303250343,0.7610834735934803
1767383382.62146,0.7788119366173555,0.05821019398246678,-0.0033275697420122883,0.6245418064296872
1767383382.621558,0.8833149465680484,0.059103419418431564,-0.019325056634120437,0.46463752879919173
1767383382.62171,0.9557344717706819,0.05781253612011406,-0.03469310621545048,0.28640132422476
1767383382.621859,0.9927236286403587,0.05432788762621472,-0.04888034849666019,0.09570260861666138
1767383382.62197,0.9918351106883281,0.04871297431789411,-0.06133045092576187,-0.10064161727742253
1767383382.622077,0.9519501012524385,0.041125513125462844,-0.07150537294676645,-0.29493504121311115
1767383382.6221828,0.8737201380254028,0.031831914453411825,-0.07892514659496361,-0.4789265819163323
1767383382.622283,0.7598621254017512,0.02120678638113724,-0.08321701163685882,-0.6443871131280834
1767383382.622381,0.6151671372184407,0.009713004265274895,-0.08416094081035805,-0.7838316061990117
1767383382.6224792,0.4461710996634425,-0.002135385230913885,-0.08171765326602279,-0.8912064940852485
1767383382.622575,0.26055504902462995,-0.013818657268756277,-0.07603043886482867,-0.962361410024882
1767383382.622675,0.06643519639617364,-0.02485363214775247,-0.06740118150742196,-0.9952013577062009
1767383382.622773,-0.12827549958943157,-0.03482301367886211,-0.056249298339866374,-0.9895295702300524
1767383382.62287,-0.3163031022808296,-0.04338774742745751,-0.04306621023585627,-0.9466864065764392
1767383382.622974,-0.4912020275229241,-0.05028432189275505,-0.028376708729666276,-0.8691299198225901
1767383382.623073,-0.647336478166068,-0.055313041972349396,-0.01271401355000991,-0.7600883536028973
1767383382.623178,-0.7797450568939455,-0.05832469068793987,0.003390099047757322,-0.6233653695338361
1767383382.623275,-0.8839983831682313,-0.0592121357370253,0.019403336740423098,-0.4633187801727302
1767383382.62338,-0.956150830041752,-0.057911175935784334,0.03478560454124872,-0.28497692473058084
1767383382.623481,-0.9928566969807571,-0.05441183248289186,0.048984677169940115,-0.09420951729452819
1767383382.623578,-0.9916695178063406,-0.0487776634067272,0.06144302988604587,0.10216193559608715
1767383382.623678,-0.9514742811159214,-0.04116700723151134,0.07162135035121414,0.29643271085426237
